學年度,學期,課程代碼,課程名稱,授課教師,上課時間,上課教室,學分,選別,開課學程/年級,授課語言,EMI課程,學制分類,備註
113,2,961024001,"刑事訴訟法","何賴傑","六234","綜北270206",3.0,群修,"法碩專一法碩專二",中文,否,碩士班,"＠備註:無"
113,2,961055001,"證券交易法","朱德芳","一FGH","",3.0,群修,"法碩專一法碩專二",中文,否,碩士班,"＠備註:上課地點在公企中心"
113,2,961140001,"侵權責任與責任保險專題研究","葉啓洲","二FGH","",3.0,群修,"法碩專一法碩專二",中文,否,碩士班,"＠備註:上課地點在公企中心"
113,2,961147001,"信託法","周振鋒","四FGH","",3.0,群修,"法碩專一法碩專二",中文,否,碩士班,"＠備註:上課地點在公企中心"
113,2,651761001,"公法中心公益服務實習","傅玲靜","一C","綜合271407",1.0,選修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:1. 須修過「行政法」課程。2. 與學士班課程合開，博士生選修不計入其畢業學分。"
113,2,652159001,"刑事法綜合研習","林俊益","一5678","大勇210105",2.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:本課程隔週上課。上課日期為 114 / 02 / 17、03 / 03、03 / 17、03 / 31、04 / 14、04 / 28、05 / 12、05 / 26 及 06 / 09。"
113,2,652162011,"民事訴訟法（二）","姜世明","二234","大仁200101",3.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
113,2,651A64001,"歐盟法專題研究（二）","許耀明","五56","綜南270314",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,651B12001,"親子法專題研究（三）","戴瑀如","一D5","綜合271407",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,652203001,"企業併購法","周振鋒、黃朝琮","五78","綜北270403",2.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
113,2,652205001,"海洋、科技與法律（一）","陳貞如","五4","綜合271410",1.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:碩、博士班合開課程。"
113,2,651B40001,"智慧財產權法專題研究（五）","陳龍昇","四56","綜合271408",2.0,群修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:1. 與學士班課程合開，博士生選修不計入其畢業學分。2. 研究主題為：智財訴訟案例實務。"
113,2,651B65001,"社會法專題研究（六）","張桐銳","三34","綜合271408",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,652842001,"國際智慧財產權法專題研究（三）","陳龍昇、謝祥揚","四EF","綜合271408",2.0,選修,"法科碩一法科碩二",英文,是,碩士班,"＠備註:1. 與學士班課程合開，博士生選修不計入其畢業學分。2. 研究主題為：人工智慧智財爭議案例研討。"
113,2,652843001,"專題三：AI與治理","陳柏良","三234","大勇210205",3.0,選修,"法科碩一法科碩二",英文,是,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
113,2,652844001,"刑事證據法專題研究（六）","楊雲驊、簡士淳","五78","綜合271411",2.0,選修,"法科碩一法科碩二",英文,是,碩士班,"＠備註:1. 與學士班課程合開，博士生選修不計入其畢業學分。2. 本課程不開放網路選課，請有興趣的同學於2/7前填寫申請表單：https://forms.gle/LQDfdpAxEEu5D7y27。"
113,2,652897001,"商標法","陳龍昇","三56","綜北270302",2.0,選修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
113,2,652904001,"英文契約導讀及撰寫（二）","顏玉明","未定或彈性","",2.0,選修,"法科碩一法科碩二",英文,是,碩士班,"＠備註:1.已修過英文契約導讀及撰寫（一）課程者請勿修習。2.與學士班課程合開，博士生選修不計入畢業學分。3.授課業師及外師請詳參教學大綱。4.集中授課日期請詳參教學大綱；原則上依規劃時段授課，實際上課日期會依情況與同學協調。5.課程第一次上課已逾選課及停修階段，同學於選課前務必妥慎考量。6.課程不開放網路選課，請有興趣的同學於2/7前填寫表單：https://forms.gle/Rsx226XC3Y84wbY7A"
113,2,961020001,"行政法","吳秦雯、林佳和、張桐銳","六D56","綜北270104",3.0,群修,"法碩專一法碩專二",中文,否,碩士班,"＠備註:無"
113,2,961022001,"物權法","呂彥彬、張韻琪","六234","綜北270104",3.0,群修,"法碩專一法碩專二",中文,否,碩士班,"＠備註:無"
113,2,961023001,"刑法分則","黃士軒","六234","大勇210201",3.0,群修,"法碩專一法碩專二",中文,否,碩士班,"＠備註:無"
113,2,961064001,"中國大陸投資法律制度與實務（二）","王文杰","四FGH","",3.0,群修,"法碩專一法碩專二",中文,否,碩士班,"＠備註:上課地點在公企中心"
113,2,961079001,"爭議案件與法律解釋方法","江玉林","六234","綜南270314",3.0,群修,"法碩專一法碩專二",中文,否,碩士班,"＠備註:無"
113,2,961156001,"論文寫作專題研究","李聖傑、周振鋒、廖元豪、戴瑀如","六D56","綜北270206",3.0,群修,"法碩專一法碩專二",中文,否,碩士班,"＠備註:無"
113,2,961215001,"國際生命法專題研究","許耀明","三FGH","",3.0,群修,"法碩專一法碩專二",中文,否,碩士班,"＠備註:上課地點在公企中心"
113,2,651011001,"智慧財產權法專題研究（二）","陳龍昇","三78","綜合271408",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:研究主題為：商標爭議案例研討。"
113,2,651064001,"經濟法專題研究（三）","王立達","四78","綜北270306",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,651073001,"比較刑法專題研究（二）","黃士軒","四D56","綜合271410",3.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,651167001,"侵權行為法專題研究（二）","張韻琪","五56","綜合271411",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,651339001,"行政法專題研究（九）","詹鎮榮","三34","綜合271410",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,651364001,"民事訴訟法專題研究（四）","姜世明","二56","綜合271407",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,651380001,"刑事證據法專題研究（六）","楊雲驊、簡士淳","五78","綜合271411",2.0,群修,"法律碩一法律碩二",英文,是,碩士班,"＠備註:1. 與學士班課程合開，博士生選修不計入其畢業學分。2. 本課程不開放網路選課，請有興趣的同學於2/7(五)前填寫申請表單：https://forms.gle/LQDfdpAxEEu5D7y27。"
113,2,651419001,"智慧財產權法專題研究（四）","沈宗倫","五34","綜北270306",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,651450001,"刑罰思想史專題研究（二）","李聖傑","三5","",1.0,群修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
113,2,652150011,"證券交易法","林國全","三234","綜南270114",3.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
113,2,651838001,"中國大陸公司法研究（二）","王文杰","三34","綜合271411",2.0,選修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,652164001,"公平交易法","王立達","五678","大勇210201",3.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
113,2,651A76001,"信託法理論與實務（二）","方嘉麟、胡玉瑩、馬國柱","五567","綜合271410",3.0,選修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
113,2,652170001,"刑事訴訟法（二）","楊雲驊","二78","大勇210206",2.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
113,2,651B23001,"法學整合研究與論文研討（二）","王立達","四F","綜合271410",1.0,必修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:本課程集中授課。上課時間為 19：00－21：00（最後三次延長至 22：00）。上課日期為 02 / 20、03 / 13、03 / 27、04 / 10、04 / 24、05 / 08、05 / 22（19：00－22：00）、06 / 05（19：00－22：00） 及 06 / 19（19：00－22：00）。"
113,2,651B31001,"商務契約撰擬","朱德芳、程春益","二78","綜北270306",2.0,選修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:1. 與學士班課程合開，博士生選修不計入其畢業學分。2. 須修過「商事法總論與公司法」課程，修過「證券交易法」課程者佳。"
113,2,652841001,"美國法律檢索、分析與寫作（二）","朱德芳","未定或彈性","",2.0,選修,"法科碩一法科碩二",英文,是,碩士班,"＠備註:1.與學士班課程合開，博士生選修不計入其畢業學分。2.授課教師尚有喬治城大學法學院Yi Song教授。3.本課程集中授課，上課日期請詳參教學大綱；原則上依規劃時段授課，實際上課日期會依情況與同學們協調。4.本課程第一次上課已逾選課以及停修課程階段，同學於選課前請務必妥慎考量。5.本課程不開放網路選課，請有興趣的同學於2/7前填寫申請表單：https://forms.gle/ZRGcs5mE7a9BcDfS8。"
113,2,651B66001,"文化與法律專題研究（三）","王曉丹","五D56","綜北270306",3.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:本課程得申請替代學分為法科所「文化與法律」整合核心課程。"
113,2,651B69001,"民事損害賠償訴訟專題","劉明生","三34","��合271407",2.0,選修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,651B71001,"刑事立法學專題","黃士軒","三234","綜南270314",3.0,選修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,651B72001,"爭議案件與法律解釋方法","江玉林","四234","綜合271407",3.0,選修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:1. 與學士班課程合開，博士生選修不計入其畢業學分。2. 本課程得申請替代學分為法律學系碩士班基法組「法學方法專題研究」群修科目。"
113,2,651B73001,"司法改革專題","許政賢","四56","",2.0,選修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,651B75001,"美國法律檢索、分析與寫作（二）","朱德芳","未定或彈性","",2.0,選修,"法律碩一法律碩二",英文,是,碩士班,"＠備註:1.與學士班課程合開，博士生選修不計入其畢業學分。2.授課教師尚有喬治城大學法學院Yi Song教授。3.本課程集中授課，上課日期請詳參教學大綱；原則上依規劃時段授課，實際上課日期會依情況與同學們協調。4.本課程第一次上課已逾選課以及停修課程階段，同學於選課前請務必妥慎考量。5.本課程不開放網路選課，請有興趣的同學於2/7(五)前填寫申請表單：https://forms.gle/ZRGcs5mE7a9BcDfS8。"
113,2,651B76001,"英文契約導讀及撰寫（二）","顏玉明","未定或彈性","",2.0,選修,"法律碩一法律碩二",英文,是,碩士班,"＠備註:1.已修過英文契約導讀及撰寫（一）課程者請勿修習。2.與學士班課程合開，博士生選修不計入畢業學分。3.授課業師及外師請詳參教學大綱。4.集中授課日期請詳參教學大綱；原則上依規劃時段授課，實際上課日期會依情況與同學協調。5.課程第一次上課已逾選課及停修階段，同學於選課前務必妥慎考量。6.課程不開放網路選課，請有興趣的同學於2/7前填寫表單：https://forms.gle/Rsx226XC3Y84wbY7A"
113,2,701889001,"生成式 AI：文字與圖像生成的原理與實務","蔡炎龍","二78E","應數電腦室",3.0,選修,"應數三應數四",中文,否,學士班,"＠備註:無"
113,2,702001002,"普通心理學","吳治勳、游琇婷、黃啟泰","五234","研究250105",3.0,必修,"心理一",中文,否,學士班,"＠備註:無"
113,2,702005002,"心理實驗法實驗","蔡介立","二D56","資訊140201",1.0,必修,"心理二",中文,否,學士班,"＠備註:先修：心統。"
113,2,702801001,"臨床心理學實習","姜忠信","未定或彈性","",3.0,選修,"心理三心理四",中文,否,學士班,"＠備註:實際上課時間與地點依選定執行課程之師長決定。"
113,2,702879001,"心理測驗－實務與應用","游琇婷","四234","商館260307",3.0,選修,"心理二",中文,否,學士班,"＠備註:無"
113,2,702883001,"人際關係","吳庭達","二D56","大勇210207",3.0,選修,"心理三",英文,是,學士班,"＠備註:無"
113,2,702927001,"心理學專業總整（一）","姜忠信","未定或彈性","",3.0,選修,"心理三",中文,否,學士班,"＠備註:實際上課時間與地點依選定執行課程之師長決定。"
113,2,701876001,"生成式 AI 應用與倫理實務課程","陳政輝","一234","應數電腦室",3.0,選修,"應數三應數四",中文,否,學士班,"＠備註:無"
113,2,701880001,"馬可夫鏈導論","洪芷漪","四34C","果夫研討一",3.0,選修,"應數四",英文,是,學士班,"＠備註:無"
